X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
18.72,17.07,21.56,22.64,18.61,50.46,21.97,15.5,27.02,163.85,233.47
19.49,19.92,19.99,18.42,19.48,44.04,16.53,15.23,31.17,143.83,247.72
18.84,21.77,20.36,18.3,20.56,49.57,22.91,15.22,26.16,156.51,261.26
22.81,19.65,12.6,22.33,16.09,53.96,24.09,17.84,29.56,171.09,275.05
12.85,24.38,19.52,22.09,25.28,57.89,25.82,10.65,21.18,183.9,255.29
23.87,19.59,18.92,28.3,21.34,43.42,16.46,19.23,37.57,140.19,261.23
14.51,16.4,25.75,24.37,19.67,45.4,17.42,12.1,22.08,140.21,238.64
16.42,20.11,28.04,15.58,23.59,45.94,15.32,12.51,25.83,148.76,248.79
25.52,17.25,21.8,18.54,17.31,50.11,12.25,20.83,33.25,161.44,272.05
25.6,22.85,15.57,16.25,22.4,52.43,15.78,20.37,38.76,168.57,308.78
13.17,26.82,14.5,9.77,21.0,65.22,22.37,10.39,22.21,210.21,215.53
23.18,21.18,16.54,17.2,15.37,53.41,25.78,18.16,30.09,169.79,281.75
17.62,15.78,22.31,16.93,10.98,51.31,18.78,13.4,26.8,162.25,231.17
18.42,22.02,24.77,14.11,12.73,57.79,25.87,15.15,28.33,183.03,249.09
11.99,19.15,21.29,16.65,21.32,61.81,23.9,9.04,20.85,194.69,251.56
18.42,26.0,13.04,17.8,23.35,46.28,17.94,15.38,29.86,152.83,247.36
23.88,20.55,26.92,21.33,16.83,53.31,19.83,19.26,34.97,165.0,311.52
21.28,22.67,14.97,22.77,22.94,39.27,21.68,16.64,28.66,125.7,264.35
24.1,17.66,18.42,16.64,27.66,47.43,19.95,19.15,29.0,151.24,282.5
14.09,18.03,25.34,17.46,20.05,43.46,13.56,11.02,22.63,140.54,237.67
11.6,18.38,21.86,17.18,22.99,53.47,14.92,9.03,26.66,166.87,204.93
20.07,18.65,17.6,12.92,21.56,43.86,14.16,16.23,29.01,140.44,242.44
27.45,22.48,24.05,19.28,26.56,45.26,22.09,23.07,33.89,145.39,331.87
10.24,18.76,17.59,26.06,15.42,50.15,20.65,7.51,25.01,156.95,199.24
20.01,17.67,18.63,24.29,14.88,45.11,17.49,15.66,28.4,145.29,239.53
26.15,19.58,21.99,20.84,19.83,47.3,13.22,20.7,41.85,148.93,291.54
17.29,21.29,16.0,22.71,24.0,46.88,19.18,14.16,28.02,149.15,245.13
22.75,23.08,21.15,20.01,20.17,55.88,23.95,17.89,35.64,174.96,286.48
18.2,13.3,17.38,15.91,15.28,48.97,22.62,14.51,34.58,157.83,204.62
19.84,18.24,12.98,15.04,16.21,49.85,17.6,16.6,30.02,159.63,230.71
17.75,21.54,26.01,24.97,9.95,46.18,15.01,13.95,22.17,150.45,266.59
14.35,25.2,10.25,19.3,18.44,53.04,21.1,11.97,19.45,169.37,228.09
12.6,27.31,22.5,18.84,22.36,46.05,20.29,8.8,21.78,146.0,238.75
13.26,18.13,20.14,27.6,24.57,47.68,18.57,11.69,19.62,151.54,222.95
17.23,18.89,16.13,17.69,18.01,49.18,22.13,14.41,26.89,157.12,229.06
14.96,20.66,19.49,23.68,23.94,46.89,19.58,11.76,28.05,150.68,252.08
22.23,16.57,15.67,18.36,22.68,57.19,24.17,17.88,30.95,181.28,265.51
24.64,18.39,21.41,19.49,19.73,47.35,22.19,19.38,32.33,155.08,290.8
23.61,20.94,21.49,18.88,27.33,57.65,19.07,18.48,35.94,186.56,284.88
16.79,21.34,18.16,25.2,20.25,49.04,24.01,13.84,31.95,159.86,235.97
16.25,6.48,16.1,22.04,14.05,55.8,22.17,13.16,31.07,175.74,205.86
24.01,23.87,18.47,24.35,23.51,47.62,19.13,19.75,31.82,150.62,277.22
23.55,16.15,22.33,22.53,24.82,44.27,14.69,19.26,28.1,145.98,265.89
21.86,16.72,19.34,14.5,23.7,46.92,18.17,17.37,34.4,155.91,254.98
18.21,17.8,18.04,26.83,23.3,48.12,16.46,14.18,33.92,155.31,265.58
14.28,21.94,19.98,20.0,20.07,50.89,20.43,12.56,21.19,161.04,240.28
11.93,25.58,13.48,16.97,19.06,53.26,24.91,9.94,25.74,169.0,229.19
26.29,20.86,27.52,22.79,17.77,50.46,21.64,21.34,33.82,162.9,279.31
15.53,16.87,18.02,21.87,23.01,50.16,20.89,12.39,21.89,160.57,230.35
16.34,17.61,16.9,20.12,16.83,39.7,13.79,13.05,28.96,130.13,256.77
19.2,21.41,24.38,21.89,23.62,51.15,22.47,14.81,25.13,166.1,263.69
25.59,24.57,25.81,22.68,14.47,52.71,15.84,20.23,35.72,169.18,304.21
16.25,17.04,17.32,22.07,21.39,47.67,17.15,13.59,28.79,152.48,216.73
22.12,17.62,19.09,16.79,18.58,46.8,13.65,18.13,29.88,151.97,247.78
19.65,23.22,22.29,21.87,12.71,50.38,22.1,16.15,27.92,159.21,266.57
26.4,20.17,21.87,13.38,23.01,61.26,26.77,20.98,33.86,197.01,300.58
16.81,16.05,27.55,19.24,26.22,53.23,21.79,12.93,28.23,174.27,258.6
13.31,28.49,19.99,28.17,20.85,49.69,21.88,10.28,25.23,159.44,233.22
19.2,19.7,17.56,11.73,25.31,53.39,19.63,15.56,29.34,172.92,242.31
19.95,22.55,20.66,22.9,16.52,46.99,18.47,15.57,34.17,150.56,256.29
22.05,24.73,25.1,15.24,25.49,47.12,24.23,17.17,32.16,149.54,307.29
24.26,22.03,20.02,17.44,15.08,49.28,19.19,19.3,32.57,161.57,258.44
21.75,20.93,16.17,17.42,18.49,51.74,25.59,17.49,26.46,167.29,274.12
20.64,19.69,17.97,22.79,14.42,48.49,20.93,16.85,32.38,156.68,253.96
13.96,22.95,18.81,18.34,23.92,51.1,25.29,10.14,28.68,163.01,234.2
15.2,24.37,20.32,13.24,17.89,53.33,19.75,11.54,24.81,171.12,231.17
15.51,19.45,19.13,17.64,19.77,44.31,15.35,12.45,29.84,144.52,232.09
22.28,22.16,20.98,17.7,22.94,41.21,18.55,17.55,36.25,135.01,256.35
20.1,22.5,22.12,21.7,22.6,56.9,20.86,15.86,34.06,182.47,271.22
21.2,22.51,17.35,19.82,14.55,50.89,16.86,17.31,33.97,159.47,245.37
23.71,25.02,19.7,18.54,18.15,43.95,12.74,18.38,33.86,142.65,286.64
23.07,23.94,23.2,17.93,20.15,41.61,18.35,17.97,25.46,132.4,276.22
15.9,13.64,16.04,15.34,21.92,48.32,16.66,12.7,23.25,155.2,217.37
19.35,17.64,14.71,23.26,17.27,54.18,18.39,16.07,27.89,168.97,234.28
26.37,18.99,18.23,22.23,19.5,43.67,17.08,20.67,35.01,138.13,275.46
14.7,20.67,22.09,19.43,17.99,42.22,17.5,11.98,29.35,135.17,239.1
17.62,24.04,13.51,21.91,17.26,55.94,21.49,13.57,24.24,174.88,261.55
26.06,21.04,22.97,18.6,21.92,52.42,23.93,20.99,36.95,170.62,302.58
18.34,18.2,23.0,23.57,14.39,47.43,20.96,13.22,33.2,153.34,260.28
27.67,16.17,18.37,15.7,15.53,47.48,21.81,22.02,39.81,154.5,270.11
23.52,11.42,19.58,19.02,28.01,50.99,19.19,19.49,34.19,161.69,256.34
19.69,23.16,16.5,16.15,24.41,52.85,22.02,15.46,29.51,169.16,263.54
13.26,16.89,22.65,21.96,19.78,47.03,20.88,11.34,25.04,152.52,237.38
18.89,24.23,23.26,20.47,19.12,49.21,16.6,14.62,24.81,157.54,268.27
17.74,20.01,16.85,18.09,20.82,45.76,19.81,13.87,25.45,145.7,251.21
18.28,11.09,17.9,19.85,23.06,50.25,17.97,15.89,24.68,162.55,239.29
18.71,20.25,15.85,25.2,18.53,47.33,22.63,14.3,22.32,149.15,245.61
17.87,18.22,23.85,19.28,23.06,47.34,21.36,13.53,33.62,151.27,247.38
20.8,14.68,23.68,19.52,24.35,51.9,18.37,16.9,28.78,165.06,281.54
21.52,18.55,21.21,21.62,13.24,53.97,22.08,17.29,34.5,174.05,264.08
24.24,25.29,18.44,23.53,21.73,41.99,19.14,20.25,35.2,131.8,294.36
21.0,19.04,20.88,26.88,21.68,55.19,18.85,15.18,30.51,176.99,290.04
21.17,22.99,17.25,18.39,20.22,53.11,19.52,18.02,26.51,168.33,281.8
16.89,26.14,12.7,24.46,25.6,56.64,23.33,12.5,29.61,180.75,268.83
18.53,13.47,10.26,20.11,19.61,56.93,22.32,14.56,23.7,180.33,237.97
22.03,20.93,18.78,24.76,21.85,51.76,21.56,17.3,32.19,161.67,261.24
24.54,13.3,21.34,20.4,23.1,51.75,24.56,19.63,36.84,165.58,249.16
26.31,20.28,20.54,21.33,26.3,57.32,24.25,22.17,37.35,181.48,318.11
20.98,23.92,22.7,22.86,16.39,46.26,21.84,16.58,29.39,148.95,291.72
24.51,16.85,23.82,16.36,18.49,47.52,19.53,19.51,35.42,152.73,264.39
24.46,18.32,25.22,17.42,18.19,47.09,19.8,18.91,38.52,149.29,290.73
13.57,25.51,17.1,12.09,17.12,53.58,20.6,11.17,20.73,170.97,208.03
15.23,16.17,21.9,23.18,17.99,47.36,14.84,12.35,31.03,151.62,209.53
15.16,18.16,12.98,14.3,23.04,54.39,17.76,12.74,24.81,172.76,214.79
25.12,13.92,16.96,26.77,18.08,49.44,19.17,20.33,35.98,159.74,275.87
15.63,14.13,19.75,26.12,18.25,46.91,20.17,12.24,24.63,155.33,216.18
17.52,20.34,22.13,17.98,25.56,48.63,18.28,13.52,26.42,155.12,255.97
22.49,20.72,21.2,15.32,22.9,38.74,9.07,16.7,30.5,127.4,271.88
23.94,26.05,18.04,21.57,12.76,56.1,21.39,19.43,36.0,175.35,281.1
17.94,19.0,20.27,23.55,21.92,51.71,27.67,14.72,24.59,164.9,258.5
10.63,17.16,25.91,21.98,15.67,51.35,29.88,8.36,20.0,158.44,200.22
25.66,22.91,18.3,14.27,21.06,52.25,21.74,19.92,33.92,170.05,283.63
21.24,22.12,22.92,20.71,15.46,59.47,26.73,16.87,31.52,188.79,286.75
17.57,18.42,17.6,19.27,21.28,46.29,16.99,14.15,25.49,150.78,224.86
19.84,17.92,21.24,16.1,25.23,58.53,19.94,15.58,34.04,184.46,263.84
21.82,19.87,24.53,18.6,15.17,50.3,22.46,18.03,32.27,163.65,275.08
24.01,19.61,19.53,18.68,17.81,48.59,19.33,18.57,34.61,156.8,286.97
21.98,15.65,18.87,19.82,15.41,48.1,18.98,16.56,26.69,154.83,256.66
27.79,24.43,15.0,18.35,16.97,45.99,18.97,23.35,34.77,147.85,291.49
23.79,25.03,18.1,20.61,13.68,55.54,16.63,19.53,33.3,177.38,261.96
17.33,21.01,22.2,12.46,30.03,39.37,19.84,13.8,25.55,128.01,257.81
25.43,13.89,19.83,16.06,16.32,52.5,22.03,19.96,36.5,164.59,269.23
12.05,30.02,16.94,18.53,23.61,53.45,20.19,8.47,19.78,172.26,244.06
13.97,20.18,15.51,13.31,18.35,52.08,22.73,11.5,20.7,168.7,220.41
25.31,22.92,16.5,16.8,18.04,41.96,20.51,20.29,38.55,138.57,287.46
22.39,19.75,14.49,27.03,17.86,53.56,21.04,16.99,35.0,170.69,269.15
15.52,18.78,10.35,20.29,23.11,47.98,17.86,12.73,21.28,152.61,206.4
19.11,24.64,9.12,21.26,23.42,43.9,18.94,15.03,27.41,141.13,261.84
19.42,21.52,19.96,25.9,19.02,44.47,16.78,15.37,25.48,145.38,245.44
17.05,13.76,18.2,21.84,14.15,46.65,18.71,14.88,26.14,151.56,211.7
15.07,16.5,21.83,24.93,26.97,48.62,21.76,12.34,22.4,155.31,231.05
17.02,20.41,25.55,24.31,18.34,57.47,26.66,14.07,24.73,183.02,266.26
24.89,20.72,21.86,18.0,18.13,56.85,18.18,20.21,31.96,181.51,279.22
17.69,18.36,15.36,17.36,16.49,49.48,23.38,13.41,21.74,158.5,212.08
22.11,17.37,13.72,21.63,20.43,48.77,18.93,18.07,30.92,152.91,249.34
17.05,19.39,19.79,15.87,18.89,59.66,19.87,13.82,30.71,187.95,265.16
21.78,20.46,20.5,26.44,22.97,49.13,17.73,16.88,29.54,157.41,290.41
21.37,21.04,29.81,17.92,16.41,47.16,20.28,16.41,33.08,153.72,292.69
18.28,19.79,20.18,15.65,21.45,42.09,10.27,14.87,27.0,137.34,244.94
17.01,18.98,23.85,14.86,20.27,44.81,18.89,13.86,26.13,147.05,239.07
18.71,18.44,19.13,15.96,17.79,49.88,18.26,14.79,27.4,159.42,230.25
21.85,18.85,27.81,19.5,19.98,47.27,17.37,18.35,33.1,154.07,281.09
14.09,17.78,25.83,23.96,27.21,48.09,24.14,11.72,21.78,151.13,250.12
19.55,19.6,22.65,16.98,20.74,63.56,27.47,15.32,23.81,199.68,274.85
12.47,13.13,25.02,24.19,13.95,48.27,20.51,11.74,23.06,156.01,226.95
18.22,18.94,14.12,25.64,17.88,39.98,19.89,14.65,29.08,131.18,214.22
23.87,26.63,25.25,8.83,14.71,48.81,19.25,18.74,26.14,160.58,275.97
19.9,15.45,20.55,20.21,21.33,54.52,19.98,16.49,32.57,175.89,255.37
17.94,22.84,15.67,14.97,22.42,48.59,25.21,13.41,26.54,157.24,263.83
12.74,23.05,16.34,21.41,21.16,48.48,15.73,8.24,14.09,154.61,237.46
26.45,16.78,20.5,18.85,18.17,52.43,18.99,20.94,35.37,169.9,300.16
18.53,19.22,13.11,22.03,14.18,49.9,19.41,15.07,35.52,156.15,229.3
19.55,23.34,18.36,18.1,19.43,45.47,14.23,15.68,26.23,145.49,244.04
16.3,19.27,20.21,29.16,17.67,48.57,18.63,12.78,29.81,157.26,251.99
20.71,16.6,30.98,21.0,20.17,48.95,16.31,16.12,28.76,157.71,278.74
16.86,24.36,24.91,22.12,23.01,46.5,15.66,13.95,24.52,148.76,263.08
16.58,23.44,21.64,17.48,15.02,51.91,18.25,13.12,26.08,165.24,253.11
21.97,16.53,13.14,23.95,19.91,44.65,19.29,17.08,29.91,145.32,252.7
27.45,10.32,15.86,29.8,7.26,42.19,15.53,22.21,37.12,140.14,263.64
24.14,17.74,19.75,16.79,15.8,52.56,18.06,17.8,39.13,164.25,274.31
18.91,13.51,21.82,22.04,12.39,56.13,27.46,15.43,27.86,181.44,232.4
25.87,14.85,23.28,24.48,22.66,53.77,23.13,20.47,39.32,176.57,309.54
17.23,27.8,17.41,18.18,17.5,51.99,17.32,13.61,32.9,166.06,252.65
21.72,19.53,15.93,20.62,21.82,50.4,20.62,18.2,31.98,163.35,254.39
23.68,21.79,16.53,21.16,17.23,43.12,16.72,18.95,36.21,137.47,288.04
16.0,15.52,24.5,18.72,15.66,49.04,12.41,12.51,27.08,157.23,236.8
28.02,27.15,19.73,19.94,18.7,51.73,24.1,22.21,34.45,162.99,302.08
23.08,19.81,25.73,14.76,22.17,49.7,15.66,19.14,35.73,159.63,304.17
15.34,19.01,24.02,22.51,17.35,45.55,19.49,13.16,21.37,149.05,232.39
22.79,20.49,19.44,21.2,20.13,53.29,19.9,18.39,29.16,169.24,279.57
15.7,22.06,25.72,17.75,15.36,48.42,24.97,13.26,24.49,158.57,243.07
24.62,20.08,23.81,17.13,12.74,53.48,30.31,19.41,34.46,166.69,279.22
21.54,14.27,19.16,19.57,17.26,50.14,22.48,17.59,36.27,162.99,249.41
20.58,25.21,19.97,21.72,19.54,60.07,16.42,16.7,24.57,192.1,286.68
15.96,26.9,21.11,22.91,21.22,55.92,22.17,12.08,29.07,178.07,289.51
26.92,17.66,22.53,19.76,19.07,44.39,12.45,21.93,39.39,145.8,285.46
13.22,24.41,22.97,27.38,23.43,49.56,15.35,10.11,17.01,159.18,246.18
19.96,27.42,19.83,18.15,15.7,51.77,22.94,16.48,31.74,164.34,262.99
20.79,20.01,22.2,22.95,18.16,52.96,22.84,17.97,29.76,164.6,283.7
22.14,22.2,17.78,21.96,17.49,53.56,17.94,18.22,26.61,175.23,277.01
21.53,22.03,23.15,14.93,18.68,51.5,24.48,18.12,29.4,162.07,282.42
21.32,22.65,20.28,19.79,11.73,50.97,11.14,16.59,28.54,165.03,272.28
25.56,25.91,20.53,19.72,22.79,50.82,17.09,20.98,30.51,163.73,308.15
16.84,13.63,18.18,22.79,20.29,54.02,21.46,13.03,29.14,176.49,229.61
27.48,25.87,25.01,26.66,21.75,42.46,14.31,22.6,37.1,133.94,310.11
15.77,24.82,24.99,18.01,23.77,46.46,17.41,13.52,19.97,149.49,238.69
20.28,18.95,20.53,23.32,24.16,44.68,20.63,16.54,27.62,143.88,265.27
14.65,21.8,23.95,21.25,19.55,55.26,24.88,12.0,23.2,172.25,239.28
24.21,17.28,24.89,14.01,16.88,51.18,24.57,18.45,34.93,163.88,287.23
12.17,17.54,19.83,14.23,19.8,49.01,18.36,9.76,22.76,160.1,217.68
20.39,24.27,20.95,24.83,18.57,45.21,18.35,16.3,24.11,148.52,281.91
21.92,22.73,21.24,24.84,28.93,44.68,15.6,15.76,25.45,145.4,280.67
21.35,15.74,22.75,11.64,25.34,47.27,16.63,16.89,27.77,150.43,267.29
20.13,15.14,15.16,23.04,18.87,38.28,13.96,16.3,38.49,127.01,236.21
19.33,21.67,24.1,22.08,17.05,57.07,19.18,14.67,34.87,182.6,262.35
19.81,18.78,14.33,17.63,20.08,55.39,22.88,16.89,31.74,174.96,251.38
18.02,22.01,18.91,20.15,12.17,47.01,16.42,14.15,29.43,151.24,240.33
20.95,20.76,23.53,18.21,16.6,48.24,21.26,17.39,28.16,155.99,269.6
14.21,20.17,21.5,22.19,18.42,55.7,18.6,11.66,23.59,178.57,231.58
12.65,18.55,19.75,21.14,19.85,51.14,16.12,9.27,21.07,165.63,230.38
10.05,19.02,13.25,17.7,21.67,46.7,16.04,7.54,21.14,149.41,183.31
23.41,19.95,16.29,22.52,19.19,51.35,24.2,17.64,39.56,161.86,287.74
19.3,12.53,23.17,16.13,23.55,43.64,15.78,15.61,26.48,141.68,238.21
15.48,25.7,15.41,19.79,15.05,51.23,16.62,12.52,26.38,165.25,227.55
23.36,22.07,16.6,24.76,21.3,45.7,20.31,18.64,34.74,144.85,267.52
20.9,21.99,27.05,19.97,24.51,43.6,16.87,17.62,30.07,143.34,274.51
17.95,13.62,21.23,13.3,21.24,51.36,15.28,15.25,32.73,162.21,244.47
24.54,26.45,17.8,20.04,21.89,46.22,17.5,19.04,38.03,149.68,265.57
13.85,16.74,28.24,21.0,27.06,45.71,20.44,11.76,18.64,146.67,254.23
17.34,19.74,20.63,17.76,22.01,45.24,19.98,13.28,29.36,143.15,225.18
14.07,15.49,18.73,20.97,16.49,49.1,19.69,11.42,19.76,156.18,229.07
18.43,24.32,20.71,24.19,18.38,52.15,23.99,15.53,30.55,168.54,268.11
17.76,22.07,12.42,17.89,27.5,59.31,20.95,14.49,25.42,184.88,262.96
21.98,27.12,19.85,17.9,17.83,55.3,22.44,17.78,35.17,172.49,283.05
18.93,19.35,22.12,18.72,22.81,49.1,18.32,14.74,32.81,153.76,255.22
25.69,18.82,21.53,24.69,12.65,45.16,22.25,21.47,34.71,143.73,282.95
14.61,20.3,25.89,23.96,20.49,59.09,28.5,10.74,25.1,189.43,263.86
24.69,17.76,23.56,19.35,26.88,58.39,23.97,18.8,35.44,182.93,294.81
18.3,19.0,17.91,23.44,24.58,51.24,17.08,13.99,27.26,160.03,268.02
17.71,18.35,15.49,20.94,14.47,48.08,20.86,14.49,31.58,151.27,223.36
17.38,19.56,22.3,21.61,20.52,54.23,19.99,14.07,26.78,172.02,263.6
22.29,24.99,16.96,15.26,18.27,53.31,12.79,17.86,28.21,170.39,292.91
19.97,15.93,17.95,22.79,18.26,49.59,20.15,16.37,30.75,159.47,259.7
19.42,15.44,15.73,22.2,20.16,50.63,25.01,15.06,29.07,160.35,238.91
18.56,26.19,16.66,16.75,17.1,49.87,17.46,15.18,28.14,160.31,258.77
22.02,23.47,19.85,23.42,14.66,46.21,15.41,17.64,33.42,150.53,284.0
20.63,18.95,24.62,21.4,17.48,51.09,18.54,16.79,35.35,166.3,275.76
21.06,22.01,18.4,21.47,16.05,44.3,20.3,17.29,30.65,144.12,256.33
17.97,25.0,20.85,20.87,22.29,47.49,16.83,13.93,24.23,155.97,268.19
23.14,15.43,15.21,20.93,23.22,53.64,19.91,18.05,32.67,172.49,278.6
16.01,19.67,21.81,20.08,18.84,41.11,18.31,13.91,20.14,134.7,223.8
22.77,16.45,15.43,20.37,19.5,43.31,20.46,18.54,34.72,138.65,247.95
22.64,25.56,17.98,20.23,25.97,56.37,24.02,18.53,30.24,178.23,274.56
20.57,24.18,22.09,22.27,24.02,47.1,22.75,17.0,35.45,152.59,276.67
21.65,19.55,21.95,18.56,21.01,45.21,20.11,17.32,32.87,142.54,258.0
18.64,19.37,21.31,19.64,17.52,46.38,26.19,14.25,32.36,148.78,249.58
21.26,18.67,20.14,24.15,17.81,50.02,12.53,16.84,29.9,160.72,283.7
19.27,16.56,17.56,17.97,17.33,40.63,18.34,15.78,34.7,131.21,236.57
25.02,18.92,16.67,17.46,23.29,44.64,24.59,19.65,37.71,146.08,279.13
24.6,24.91,18.51,17.25,16.36,60.28,22.96,19.13,31.92,195.04,285.39
22.6,24.27,23.71,28.03,23.99,47.12,16.97,17.86,33.42,149.17,289.63
18.76,19.22,23.9,17.87,15.68,44.46,20.91,15.5,26.17,146.51,250.06
24.51,26.28,24.1,19.85,22.37,43.13,19.05,20.66,36.42,140.81,304.42
25.34,18.79,20.05,23.38,23.44,44.68,18.66,20.23,29.73,141.96,282.1
21.38,24.01,26.27,19.88,14.77,45.38,16.86,17.0,32.17,151.89,285.66
17.13,16.77,18.63,19.63,20.61,45.02,10.16,13.88,27.16,142.0,207.92
26.09,18.74,16.86,16.84,14.53,59.48,16.83,21.55,37.79,190.37,278.73
21.71,17.69,25.18,13.91,11.93,51.87,23.41,19.17,31.2,162.81,257.8
20.61,22.75,21.21,17.11,19.08,52.37,16.71,16.74,30.0,167.51,264.2
16.03,18.72,19.27,11.03,16.57,49.64,15.47,12.35,27.62,154.95,210.49
25.04,23.48,17.08,20.58,21.5,55.26,23.53,20.98,38.96,176.11,287.64
14.6,20.15,20.72,20.42,13.91,49.0,23.01,11.12,26.04,157.73,231.63
18.32,23.74,18.82,24.6,20.27,47.7,20.57,15.14,25.37,156.19,283.65
19.76,21.93,23.87,28.15,28.86,49.38,22.06,16.56,27.86,156.06,290.05
24.93,14.5,17.78,23.91,9.97,54.94,22.84,20.06,31.14,180.84,255.77
13.89,16.1,20.33,25.21,21.79,41.56,14.55,11.07,24.19,133.75,223.9
24.62,18.1,20.38,13.75,19.67,51.89,19.99,19.44,32.63,170.25,275.08
17.83,14.27,20.61,19.18,23.95,53.83,28.65,13.87,25.54,171.93,239.88
24.3,20.81,16.64,18.37,21.81,52.54,17.79,18.92,28.53,168.2,291.01
18.35,22.61,16.27,6.11,16.13,54.62,16.47,15.03,24.06,173.16,238.87
22.28,24.22,17.45,21.19,19.76,53.05,23.56,18.31,29.98,167.47,275.76
16.62,19.01,21.57,23.9,21.93,54.68,21.71,13.46,28.37,171.4,239.14
17.18,27.59,16.38,19.88,11.07,44.57,15.36,14.0,25.39,143.4,252.27
12.02,19.33,19.28,20.14,25.69,60.31,18.06,9.67,20.4,196.36,218.91
22.82,23.17,20.39,24.32,19.49,51.03,25.01,17.23,35.05,164.12,293.85
21.8,16.27,17.12,21.41,24.93,52.31,16.09,17.56,32.64,166.41,274.56
23.76,24.12,13.14,22.0,20.44,52.56,22.56,19.23,37.67,169.13,279.44
23.38,21.72,22.52,16.86,20.47,49.06,22.05,18.49,26.47,155.94,287.28
19.59,18.43,19.33,20.08,27.79,50.49,21.41,17.57,30.26,163.68,251.47
24.62,14.06,15.38,21.76,20.39,52.84,20.57,18.19,37.02,167.69,260.4
20.71,15.22,20.22,9.34,26.54,45.02,13.06,16.19,32.58,144.41,253.24
21.59,22.2,25.89,14.83,23.83,46.94,16.87,17.34,27.2,151.85,281.86
16.94,18.64,19.94,23.76,23.34,51.24,20.41,14.5,27.78,163.72,236.22
17.39,24.08,21.38,21.67,21.88,55.57,16.51,13.75,29.52,175.45,265.54
14.65,24.25,19.87,18.06,17.33,54.35,20.69,11.96,29.43,173.84,234.37
27.11,16.66,21.48,21.92,19.43,53.57,16.62,21.94,39.6,171.47,299.22
19.73,23.28,22.19,12.66,19.48,49.61,26.68,14.07,32.86,161.33,264.97
15.16,24.35,22.04,30.15,20.39,55.02,14.26,12.69,21.01,176.13,255.47
22.98,19.01,24.29,15.34,18.85,54.39,22.42,18.25,32.82,172.34,261.36
9.63,27.73,22.59,19.22,14.44,49.53,22.62,7.0,14.15,157.99,228.56
17.39,13.56,24.26,13.82,11.66,50.42,22.98,13.96,27.78,160.08,222.65
18.75,22.69,18.2,26.29,17.28,43.62,20.53,15.29,32.95,140.82,257.36
21.35,20.67,17.37,20.38,16.45,46.0,15.12,17.25,33.11,148.83,244.41
23.37,19.09,12.56,12.98,18.51,52.2,21.85,18.44,36.31,170.77,252.82
14.58,10.45,10.94,20.3,22.3,49.16,17.34,9.9,23.99,155.68,201.46
22.06,24.04,17.0,22.6,17.86,53.49,24.22,17.47,28.71,169.72,267.16
16.98,18.2,16.59,22.03,13.46,44.86,20.24,13.68,26.34,141.73,225.61
22.74,7.68,23.9,16.94,26.51,53.64,19.52,18.05,32.43,171.79,253.27
17.1,24.23,18.98,18.21,17.36,55.71,23.35,13.92,29.59,179.41,268.8
19.03,10.87,24.96,18.01,18.35,49.84,18.46,15.28,29.19,155.51,254.19
16.69,16.16,16.57,15.61,22.99,51.94,16.88,13.68,32.76,162.96,225.01
16.16,21.43,13.72,28.58,10.98,44.89,17.63,12.99,28.47,142.51,216.55
22.3,15.77,17.87,15.51,16.58,38.75,21.5,18.3,35.07,129.24,241.76
16.52,19.13,20.1,17.83,20.43,39.02,14.93,13.35,22.37,124.77,216.56
16.51,14.64,24.83,20.49,15.93,57.43,17.66,13.85,25.92,178.44,253.65
26.35,27.0,16.72,21.05,24.17,52.71,26.72,21.68,35.12,163.13,297.82
24.28,20.32,21.11,17.76,11.76,44.57,19.13,20.43,33.58,143.1,266.34
16.69,19.59,16.56,23.47,20.36,35.58,11.06,13.84,26.0,115.54,220.95
20.39,21.42,17.78,18.66,23.27,48.42,18.84,15.27,35.05,153.79,256.06
28.67,18.57,19.19,14.24,21.82,41.67,16.91,22.86,39.57,133.39,283.66
26.12,11.85,19.48,24.08,22.88,44.82,17.63,20.75,36.47,142.75,276.85
19.69,19.54,18.71,21.56,14.91,55.05,28.71,15.48,34.28,175.72,255.1
21.96,19.51,8.27,18.91,18.47,45.33,9.51,17.52,32.02,142.1,230.69
24.16,18.31,27.29,15.28,25.41,44.56,20.65,18.56,33.86,141.32,285.47
21.67,24.78,13.33,21.16,18.6,47.05,15.16,17.18,33.63,156.62,271.66
12.81,16.03,18.49,22.76,20.24,53.62,19.39,8.63,20.61,171.86,202.99
21.13,25.6,21.6,18.45,21.45,59.43,20.26,16.82,30.02,191.8,294.68
17.45,19.47,18.3,23.78,25.77,50.07,19.25,13.41,25.41,163.08,251.52
24.83,21.89,26.79,23.37,21.72,54.29,19.68,19.37,34.71,172.85,305.62
27.2,19.95,20.36,15.68,14.74,47.65,17.04,22.4,33.88,152.86,281.83
18.0,19.75,20.05,19.05,15.33,48.64,14.24,13.43,29.73,155.89,257.86
21.74,20.99,21.63,19.54,15.78,40.94,10.08,16.77,29.06,132.72,261.92
23.56,16.85,21.17,20.21,20.89,58.17,26.79,19.38,36.51,184.0,272.69
25.38,24.23,19.75,28.32,24.73,51.85,20.97,21.47,35.37,166.62,322.33
20.03,27.71,23.67,15.4,24.6,55.88,18.76,15.12,30.94,179.32,260.02
15.56,21.53,22.61,20.88,25.89,47.37,22.52,12.51,23.4,151.69,259.21
22.73,17.6,17.07,16.12,25.31,53.86,17.76,17.22,27.39,168.65,275.82
